"index","eco","title","pgn","last_ply","sq_from","sq_to","sq_check","fen"
"6172","C68","Spanish: Exchange, Alapin Gambit","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Bg4 6. h3 h5","6.  ... h5","h7","h5","","r2qkbnr/1pp2pp1/p1p5/4p2p/4P1b1/5N1P/PPPP1PP1/RNBQ1RK1 w kq - 0 7"
"6173","C68","Spanish: Exchange, Alapin Gambit, 7.d3 Qf6 8.Nbd2","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Bg4 6. h3 h5 7. d3 Qf6 8. Nbd2","8. Nbd2 ... ","b1","d2","","r3kbnr/1pp2pp1/p1p2q2/4p2p/4P1b1/3P1N1P/PPPN1PP1/R1BQ1RK1 b kq - 2 8"
"6174","C68","Spanish: Exchange, Bronstein Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Qd6","5.  ... Qd6","d8","d6","","r1b1kbnr/1pp2ppp/p1pq4/4p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 6"
"6175","C68","Spanish: Exchange, Bronstein, 6.d3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Qd6 6. d3","6. d3 ... ","d2","d3","","r1b1kbnr/1pp2ppp/p1pq4/4p3/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 6"
"6176","C68","Spanish: Exchange, Bronstein, 6.Na3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Qd6 6. Na3","6. Na3 ... ","b1","a3","","r1b1kbnr/1pp2ppp/p1pq4/4p3/4P3/N4N2/PPPP1PPP/R1BQ1RK1 b kq - 3 6"
"6177","C68","Spanish: Exchange, Bronstein, 6.Na3 b5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Qd6 6. Na3 b5","6.  ... b5","b7","b5","","r1b1kbnr/2p2ppp/p1pq4/1p2p3/4P3/N4N2/PPPP1PPP/R1BQ1RK1 w kq - 0 7"
"6178","C68","Spanish: Exchange, Bronstein, 6.Na3 Be6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Qd6 6. Na3 Be6","6.  ... Be6","c8","e6","","r3kbnr/1pp2ppp/p1pqb3/4p3/4P3/N4N2/PPPP1PPP/R1BQ1RK1 w kq - 4 7"
"6179","C69","Spanish: Exchange, Gligoric Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6","5.  ... f6","f7","f6","","r1bqkbnr/1pp3pp/p1p2p2/4p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 6"
"6180","C69","Spanish: Exchange, Gligoric, 6.d4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4","6. d4 ... ","d2","d4","","r1bqkbnr/1pp3pp/p1p2p2/4p3/3PP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 6"
"6181","C69","Spanish: Exchange, Gligoric, 6.d4 Bg4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 Bg4","6.  ... Bg4","c8","g4","","r2qkbnr/1pp3pp/p1p2p2/4p3/3PP1b1/5N2/PPP2PPP/RNBQ1RK1 w kq - 1 7"
"6182","C69","Spanish: Exchange, Gligoric, 6.d4 Bg4 7.c3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 Bg4 7. c3","7. c3 ... ","c2","c3","","r2qkbnr/1pp3pp/p1p2p2/4p3/3PP1b1/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 7"
"6183","C69","Spanish: Exchange, Gligoric, 6.d4 Bg4 7.c3 Bd6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 Bg4 7. c3 Bd6","7.  ... Bd6","f8","d6","","r2qk1nr/1pp3pp/p1pb1p2/4p3/3PP1b1/2P2N2/PP3PPP/RNBQ1RK1 w kq - 1 8"
"6184","C69","Spanish: Exchange, Gligoric, 6.d4 Bg4 7.dxe5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 Bg4 7. dxe5","7. dxe5 ... ","d4","e5","","r2qkbnr/1pp3pp/p1p2p2/4P3/4P1b1/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 7"
"6185","C69","Spanish: Exchange, Gligoric, 6.d4 Bg4 Queenswap, 9.Rd3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 Bg4 7. dxe5 Qxd1 8. Rxd1 fxe5 9. Rd3","9. Rd3 ... ","d1","d3","","r3kbnr/1pp3pp/p1p5/4p3/4P1b1/3R1N2/PPP2PPP/RNB3K1 b kq - 1 9"
"6186","C69","Spanish: Exchange, Gligoric, 6.d4 Bg4 Queenswap, 9.Rd3 Bd6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 Bg4 7. dxe5 Qxd1 8. Rxd1 fxe5 9. Rd3 Bd6","9.  ... Bd6","f8","d6","","r3k1nr/1pp3pp/p1pb4/4p3/4P1b1/3R1N2/PPP2PPP/RNB3K1 w kq - 2 10"
"6187","C69","Spanish: Exchange, Gligoric, 6.d4 exd4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4","6.  ... exd4","e5","d4","","r1bqkbnr/1pp3pp/p1p2p2/8/3pP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7"
"6188","C69","Spanish: Exchange, Gligoric, 6.d4 exd4 7.Qxd4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4","7. Nxd4 ... ","f3","d4","","r1bqkbnr/1pp3pp/p1p2p2/8/3NP3/8/PPP2PPP/RNBQ1RK1 b kq - 0 7"
"6189","C69","Spanish: Exchange, Gligoric, 6.d4 exd4 7.Nxd4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Qxd4","7. Qxd4 ... ","d1","d4","","r1bqkbnr/1pp3pp/p1p2p2/8/3QP3/5N2/PPP2PPP/RNB2RK1 b kq - 0 7"
"6190","C69","Spanish: Exchange, Gligoric, 6.d4 exd4 7.Nxd4 Ne7","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 Ne7","7.  ... Ne7","g8","e7","","r1bqkb1r/1pp1n1pp/p1p2p2/8/3NP3/8/PPP2PPP/RNBQ1RK1 w kq - 1 8"
"6191","C69","Spanish: Exchange, Gligoric, 6.d4 exd4 7.Nxd4 c5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5","7.  ... c5","c6","c5","","r1bqkbnr/1pp3pp/p4p2/2p5/3NP3/8/PPP2PPP/RNBQ1RK1 w kq - 0 8"
"6192","C69","Spanish: Exchange, Gligoric, 8.Ne2","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5 8. Ne2","8. Ne2 ... ","d4","e2","","r1bqkbnr/1pp3pp/p4p2/2p5/4P3/8/PPP1NPPP/RNBQ1RK1 b kq - 1 8"
"6193","C69","Spanish: Exchange, Gligoric, 8.Nb3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5 8. Nb3","8. Nb3 ... ","d4","b3","","r1bqkbnr/1pp3pp/p4p2/2p5/4P3/1N6/PPP2PPP/RNBQ1RK1 b kq - 1 8"
"6194","C69","Spanish: Exchange, Gligoric, 8.Nb3 Queenswap","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5 8. Nb3 Qxd1 9. Rxd1","9. Rxd1 ... ","f1","d1","","r1b1kbnr/1pp3pp/p4p2/2p5/4P3/1N6/PPP2PPP/RNBR2K1 b kq - 0 9"
"6195","C69","Spanish: Exchange, Gligoric, 8.Nb3 Queenswap, 9...Bd7","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5 8. Nb3 Qxd1 9. Rxd1 Bd7","9.  ... Bd7","c8","d7","","r3kbnr/1ppb2pp/p4p2/2p5/4P3/1N6/PPP2PPP/RNBR2K1 w kq - 1 10"
"6196","C69","Spanish: Exchange, Gligoric, 8.Nb3 Queenswap, 9...Bg4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5 8. Nb3 Qxd1 9. Rxd1 Bg4","9.  ... Bg4","c8","g4","","r3kbnr/1pp3pp/p4p2/2p5/4P1b1/1N6/PPP2PPP/RNBR2K1 w kq - 1 10"
"6197","C69","Spanish: Exchange, Gligoric, 8.Nb3 Queenswap, 9...Bg4 10.f3 Be6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O f6 6. d4 exd4 7. Nxd4 c5 8. Nb3 Qxd1 9. Rxd1 Bg4 10. f3 Be6","10.  ... Be6","g4","e6","","r3kbnr/1pp3pp/p3bp2/2p5/4P3/1N3P2/PPP3PP/RNBR2K1 w kq - 1 11"
"6198","C70","Spanish: 4.Ba4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4","4. Ba4 ... ","b5","a4","","r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4"
"6199","C70","Spanish: Brentano Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 g5","4.  ... g5","g7","g5","","r1bqkbnr/1ppp1p1p/p1n5/4p1p1/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5"
"6200","C70","Spanish: 4.Ba4 Be7","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Be7","4.  ... Be7","f8","e7","","r1bqk1nr/1pppbppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5"
"6201","C70","Spanish: Fianchetto Deferred","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 g6","4.  ... g6","g7","g6","","r1bqkbnr/1ppp1p1p/p1n3p1/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5"
"6202","C70","Spanish: Alapin Deferred","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Bb4","4.  ... Bb4","f8","b4","","r1bqk1nr/1ppp1ppp/p1n5/4p3/Bb2P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5"
"6203","C70","Spanish: Cozio Deferred","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nge7","4.  ... Nge7","g8","e7","","r1bqkb1r/1pppnppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5"
"6204","C70","Spanish: Bird's Deferred","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nd4","4.  ... Nd4","c6","d4","","r1bqkbnr/1ppp1ppp/p7/4p3/B2nP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5"
"6205","C70","Spanish: Classical Deferred","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Bc5","4.  ... Bc5","f8","c5","","r1bqk1nr/1ppp1ppp/p1n5/2b1p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5"
"6206","C70","Spanish: Caro Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 b5","4.  ... b5","b7","b5","","r1bqkbnr/2pp1ppp/p1n5/1p2p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5"
"6207","C70","Spanish: Graz Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 b5 5. Bb3 Bc5","5.  ... Bc5","f8","c5","","r1bqk1nr/2pp1ppp/p1n5/1pb1p3/4P3/1B3N2/PPPP1PPP/RNBQK2R w KQkq - 2 6"
"6208","C70","Spanish: Taimanov (Wing) Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 b5 5. Bb3 Na5","5.  ... Na5","c6","a5","","r1bqkbnr/2pp1ppp/p7/np2p3/4P3/1B3N2/PPPP1PPP/RNBQK2R w KQkq - 2 6"
"6209","C70","Spanish: Schliemann Deferred","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 f5","4.  ... f5","f7","f5","","r1bqkbnr/1ppp2pp/p1n5/4pp2/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5"
"6210","C70","Spanish: Schliemann Deferred, 5.d4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 f5 5. d4","5. d4 ... ","d2","d4","","r1bqkbnr/1ppp2pp/p1n5/4pp2/B2PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 5"
"6211","C70","Spanish: Schliemann Deferred, 5.d4 exd4 6.e5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 f5 5. d4 exd4 6. e5","6. e5 ... ","e4","e5","","r1bqkbnr/1ppp2pp/p1n5/4Pp2/B2p4/5N2/PPP2PPP/RNBQK2R b KQkq - 0 6"
"6212","C71","Spanish: Modern Steinitz Defence","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6","4.  ... d6","d7","d6","","r1bqkbnr/1pp2ppp/p1np4/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5"
"6213","C71","Spanish: Modern Steinitz, Three Knights Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. Nc3","5. Nc3 ... ","b1","c3","","r1bqkbnr/1pp2ppp/p1np4/4p3/B3P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 5"
"6214","C71","Spanish: Modern Steinitz, 5.d4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. d4","5. d4 ... ","d2","d4","","r1bqkbnr/1pp2ppp/p1np4/4p3/B2PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 5"
"6215","C71","Spanish: Modern Steinitz, Noah's Ark Trap","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. d4 b5 6. Bb3 Nxd4 7. Nxd4 exd4 8. Qxd4 c5","8.  ... c5","c7","c5","","r1bqkbnr/5ppp/p2p4/1pp5/3QP3/1B6/PPP2PPP/RNB1K2R w KQkq - 0 9"
"6216","C71","Spanish: Modern Steinitz, Keres Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c4","5. c4 ... ","c2","c4","","r1bqkbnr/1pp2ppp/p1np4/4p3/B1P1P3/5N2/PP1P1PPP/RNBQK2R b KQkq - 0 5"
"6217","C72","Spanish: Modern Steinitz, 5.O-O","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O","5. O-O ... ","e1","g1","","r1bqkbnr/1pp2ppp/p1np4/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 5"
"6218","C72","Spanish: Modern Steinitz, 5.O-O Ne7","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O Ne7","5.  ... Ne7","g8","e7","","r1bqkb1r/1pp1nppp/p1np4/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 6"
"6219","C72","Spanish: Modern Steinitz, 5.O-O Bg4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O Bg4","5.  ... Bg4","c8","g4","","r2qkbnr/1pp2ppp/p1np4/4p3/B3P1b1/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 6"
"6220","C72","Spanish: Modern Steinitz, 5.O-O Bg4 6.h3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O Bg4 6. h3","6. h3 ... ","h2","h3","","r2qkbnr/1pp2ppp/p1np4/4p3/B3P1b1/5N1P/PPPP1PP1/RNBQ1RK1 b kq - 0 6"
"6221","C72","Spanish: Modern Steinitz, 5.O-O Bd7","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O Bd7","5.  ... Bd7","c8","d7","","r2qkbnr/1ppb1ppp/p1np4/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 6"
"6222","C72","Spanish: Modern Steinitz, 5.O-O Bd7 6.d4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O Bd7 6. d4","6. d4 ... ","d2","d4","","r2qkbnr/1ppb1ppp/p1np4/4p3/B2PP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 6"
"6223","C73","Spanish: Modern Steinitz, Richter Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. Bxc6+","5. Bxc6+ ... ","a4","c6","e8","r1bqkbnr/1pp2ppp/p1Bp4/4p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 5"
"6224","C73","Spanish: Modern Steinitz, Richter Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. Bxc6+ bxc6","5.  ... bxc6","b7","c6","","r1bqkbnr/2p2ppp/p1pp4/4p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 6"
"6225","C73","Spanish: Modern Steinitz, Richter Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. Bxc6+ bxc6 6. d4","6. d4 ... ","d2","d4","","r1bqkbnr/2p2ppp/p1pp4/4p3/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 6"
"6226","C73","Spanish: Modern Steinitz, Alapin Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. Bxc6+ bxc6 6. d4 f6","6.  ... f6","f7","f6","","r1bqkbnr/2p3pp/p1pp1p2/4p3/3PP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 7"
"6227","C74","Spanish: Modern Steinitz, 5.c3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3","5. c3 ... ","c2","c3","","r1bqkbnr/1pp2ppp/p1np4/4p3/B3P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 5"
"6228","C74","Spanish: Modern Steinitz, 5.c3 g6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 g6","5.  ... g6","g7","g6","","r1bqkbnr/1pp2p1p/p1np2p1/4p3/B3P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 6"
"6229","C74","Spanish: Modern Steinitz, Siesta Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 f5","5.  ... f5","f7","f5","","r1bqkbnr/1pp3pp/p1np4/4pp2/B3P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 6"
"6230","C74","Spanish: Modern Steinitz, Siesta, 6.exf5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 f5 6. exf5","6. exf5 ... ","e4","f5","","r1bqkbnr/1pp3pp/p1np4/4pP2/B7/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 6"
"6231","C74","Spanish: Modern Steinitz, Siesta, Kopayev Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 f5 6. exf5 Bxf5 7. O-O","7. O-O ... ","e1","g1","","r2qkbnr/1pp3pp/p1np4/4pb2/B7/2P2N2/PP1P1PPP/RNBQ1RK1 b kq - 1 7"
"6232","C74","Spanish: Modern Steinitz, Siesta, Kopayev, Main Line","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 f5 6. exf5 Bxf5 7. O-O Bd3 8. Re1 Be7 9. Bc2 Bxc2 10. Qxc2","10. Qxc2 ... ","d1","c2","","r2qk1nr/1pp1b1pp/p1np4/4p3/8/2P2N2/PPQP1PPP/RNB1R1K1 b kq - 0 10"
"6233","C75","Spanish: Modern Steinitz, 5.c3 Bd7","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7","5.  ... Bd7","c8","d7","","r2qkbnr/1ppb1ppp/p1np4/4p3/B3P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 1 6"
"6234","C75","Spanish: Modern Steinitz, 5.c3 Bd7 6.O-O","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. O-O","6. O-O ... ","e1","g1","","r2qkbnr/1ppb1ppp/p1np4/4p3/B3P3/2P2N2/PP1P1PPP/RNBQ1RK1 b kq - 2 6"
"6235","C75","Spanish: Modern Steinitz, 5.c3 Bd7 6.d4","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4","6. d4 ... ","d2","d4","","r2qkbnr/1ppb1ppp/p1np4/4p3/B2PP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 6"
"6236","C75","Spanish: Modern Steinitz, 5.c3 Bd7 6.d4 Nf6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 Nf6","6.  ... Nf6","g8","f6","","r2qkb1r/1ppb1ppp/p1np1n2/4p3/B2PP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 1 7"
"6237","C75","Spanish: Modern Steinitz, Rubinstein Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 Nge7","6.  ... Nge7","g8","e7","","r2qkb1r/1ppbnppp/p1np4/4p3/B2PP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 1 7"
"6238","C75","Spanish: Modern Steinitz, Rubinstein, 7.Bb3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 Nge7 7. Bb3","7. Bb3 ... ","a4","b3","","r2qkb1r/1ppbnppp/p1np4/4p3/3PP3/1BP2N2/PP3PPP/RNBQK2R b KQkq - 2 7"
"6239","C75","Spanish: Modern Steinitz, Rubinstein, 7.Be3","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 Nge7 7. Be3","7. Be3 ... ","c1","e3","","r2qkb1r/1ppbnppp/p1np4/4p3/B2PP3/2P1BN2/PP3PPP/RN1QK2R b KQkq - 2 7"
"6240","C76","Spanish: Modern Steinitz, Bronstein Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6","6.  ... g6","g7","g6","","r2qkbnr/1ppb1p1p/p1np2p1/4p3/B2PP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 0 7"
"6241","C76","Spanish: Modern Steinitz, Bronstein, 7.O-O","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6 7. O-O","7. O-O ... ","e1","g1","","r2qkbnr/1ppb1p1p/p1np2p1/4p3/B2PP3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 1 7"
"6242","C76","Spanish: Modern Steinitz, Bronstein, 7.O-O Bg7 8.Re1","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6 7. O-O Bg7 8. Re1","8. Re1 ... ","f1","e1","","r2qk1nr/1ppb1pbp/p1np2p1/4p3/B2PP3/2P2N2/PP3PPP/RNBQR1K1 b kq - 3 8"
"6243","C76","Spanish: Modern Steinitz, Bronstein, 7.O-O Bg7 8.dxe5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6 7. O-O Bg7 8. dxe5","8. dxe5 ... ","d4","e5","","r2qk1nr/1ppb1pbp/p1np2p1/4P3/B3P3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 8"
"6244","C76","Spanish: Modern Steinitz, Bronstein, 7.O-O Bg7 8.dxe5 dxe5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6 7. O-O Bg7 8. dxe5 dxe5","8.  ... dxe5","d6","e5","","r2qk1nr/1ppb1pbp/p1n3p1/4p3/B3P3/2P2N2/PP3PPP/RNBQ1RK1 w kq - 0 9"
"6245","C76","Spanish: Modern Steinitz, Bronstein, 7.O-O Bg7 8.dxe5 Nxe5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6 7. O-O Bg7 8. dxe5 Nxe5","8.  ... Nxe5","c6","e5","","r2qk1nr/1ppb1pbp/p2p2p1/4n3/B3P3/2P2N2/PP3PPP/RNBQ1RK1 w kq - 0 9"
"6246","C76","Spanish: Modern Steinitz, Bronstein, 7.O-O Bg7 8.d5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 Bd7 6. d4 g6 7. O-O Bg7 8. d5","8. d5 ... ","d4","d5","","r2qk1nr/1ppb1pbp/p1np2p1/3Pp3/B3P3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 8"
"6247","C77","Spanish: Morphy Defence","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6","4.  ... Nf6","g8","f6","","r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5"
"6248","C77","Spanish: Anderssen Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. d3","5. d3 ... ","d2","d3","","r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5"
"6249","C77","Spanish: Anderssen, 5...b5","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. d3 b5","5.  ... b5","b7","b5","","r1bqkb1r/2pp1ppp/p1n2n2/1p2p3/B3P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6"
"6250","C77","Spanish: Anderssen, 5...d6","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. d3 d6","5.  ... d6","d7","d6","","r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 6"
"6251","C77","Spanish: Duras Variation","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. d3 d6 6. c4","6. c4 ... ","c2","c4","","r1bqkb1r/1pp2ppp/p1np1n2/4p3/B1P1P3/3P1N2/PP3PPP/RNBQK2R b KQkq - 0 6"
