"index","eco","title","pgn","last_ply","sq_from","sq_to","sq_check","fen"
"1193","C50","Giuoco Piano","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5","3.  ... Bc5","f8","c5","","r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4"
"1194","C50","Giuoco Piano: Four knights Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. Nc3 Nf6","4.  ... Nf6","g8","f6","","r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5"
"1195","C50","Giuoco Piano: Jerome gambit","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. Bxf7+","4. Bxf7+ ... ","c4","f7","e8","r1bqk1nr/pppp1Bpp/2n5/2b1p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4"
"1196","C50","Giuoco Pianissimo","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3","4. d3 ... ","d2","d3","","r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4"
"1197","C50","Giuoco Pianissimo: Dubois Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 f5 5. Ng5 f4","5.  ... f4","f5","f4","","r1bqk1nr/pppp2pp/2n5/2b1p1N1/2B1Pp2/3P4/PPP2PPP/RNBQK2R w KQkq - 0 6"
"1198","C50","Giuoco Pianissimo","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6","4.  ... Nf6","g8","f6","","r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5"
"1199","C50","Giuoco Pianissimo: Italian Four knights Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Nc3","5. Nc3 ... ","b1","c3","","r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 2 5"
"1200","C50","Giuoco Pianissimo: Canal Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Nc3 d6 6. Bg5","6. Bg5 ... ","c1","g5","","r1bqk2r/ppp2ppp/2np1n2/2b1p1B1/2B1P3/2NP1N2/PPP2PPP/R2QK2R b KQkq - 1 6"
"1201","C51","Evans gambit declined","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4","4. b4 ... ","b2","b4","","r1bqk1nr/pppp1ppp/2n5/2b1p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R b KQkq - 0 4"
"1202","C51","Evans gambit declined, Lange Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Nh6","6.  ... Nh6","g8","h6","","r1bqk2r/pppp1ppp/1b5n/nP2N3/2B1P3/8/P1PP1PPP/RNBQK2R w KQkq - 1 7"
"1203","C51","Evans gambit declined, Pavlov Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Nh6 7. d4 d6 8. Bxh6 dxe5 9. Bxg7 Rg8 10. Bxf7+ Kxf7 11. Bxe5 Qg5 12. Nd2","12. Nd2 ... ","b1","d2","","r1b3r1/ppp2k1p/1b6/nP2B1q1/3PP3/8/P1PN1PPP/R2QK2R b KQ - 2 12"
"1204","C51","Evans gambit declined, Hirschbach Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5","6.  ... Qg5","d8","g5","","r1b1k1nr/pppp1ppp/1b6/nP2N1q1/2B1P3/8/P1PP1PPP/RNBQK2R w KQkq - 1 7"
"1205","C51","Evans gambit declined, Vasquez Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5 7. Bxf7+ Ke7 8. Qh5","8. Qh5 ... ","d1","h5","","r1b3nr/ppppkBpp/1b6/nP2N1qQ/4P3/8/P1PP1PPP/RNB1K2R b KQ - 2 8"
"1206","C51","Evans gambit declined, Hicken Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5 7. Qf3 Qxe5 8. Qxf7+ Kd8 9. Bb2","9. Bb2 ... ","c1","b2","","r1bk2nr/pppp1Qpp/1b6/nP2q3/2B1P3/8/PBPP1PPP/RN2K2R b KQ - 2 9"
"1207","C51","Evans gambit declined, 5.a4","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. a4","5. a4 ... ","a2","a4","","r1bqk1nr/pppp1ppp/1bn5/4p3/PPB1P3/5N2/2PP1PPP/RNBQK2R b KQkq - 0 5"
"1208","C51","Evans gambit declined, Showalter Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. a4 a6 6. Nc3","6. Nc3 ... ","b1","c3","","r1bqk1nr/1ppp1ppp/pbn5/4p3/PPB1P3/2N2N2/2PP1PPP/R1BQK2R b KQkq - 1 6"
"1209","C51","Evans gambit declined, Cordel Variation","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. Bb2","5. Bb2 ... ","c1","b2","","r1bqk1nr/pppp1ppp/1bn5/4p3/1PB1P3/5N2/PBPP1PPP/RN1QK2R b KQkq - 2 5"
"1210","C51","Evans counter-gambit","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 d5","4.  ... d5","d7","d5","","r1bqk1nr/ppp2ppp/2n5/2bpp3/1PB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq - 0 5"
